generation,best_fitness,mean_fitness,min_fitness
0,36.733333333333334,1.224,0.0
1,110.93333333333334,3.192222222222222,0.0
2,138.29999999999998,2.827111111111111,0.0
3,139.5,6.916,0.0
4,239.29999999999998,9.524666666666667,0.0
5,910.3333333333334,20.994444444444447,0.0
6,415.3333333333333,14.969333333333333,0.0
7,764.6333333333333,14.025111111111109,0.0
8,844.9666666666667,15.329111111111112,0.0
9,551.9,16.425555555555558,0.0
10,835.5333333333333,20.235555555555557,0.0
11,577.7666666666667,14.410444444444444,0.0
12,818.0,18.260444444444445,0.0
13,302.3,8.719333333333333,0.0
14,474.6666666666667,13.653555555555556,0.0
15,694.5333333333333,25.31577777777778,0.0
16,644.0,20.302666666666664,0.0
17,1008.7666666666668,31.144000000000002,0.0
18,474.1666666666667,21.91133333333333,0.0
19,1190.9333333333334,27.296000000000003,0.0
20,1114.4333333333332,34.611111111111114,0.0
21,740.9666666666667,25.96288888888889,0.0
22,337.3333333333333,19.843999999999998,0.0
23,644.7333333333333,19.633777777777777,0.0
24,611.8333333333334,23.30622222222222,0.0
25,891.3333333333334,27.362444444444446,0.0
26,748.5333333333333,37.04644444444444,0.0
27,849.0333333333333,31.42,0.0
28,1181.5333333333333,30.407999999999998,0.0
29,999.2333333333335,25.08377777777778,0.0
30,1974.6666666666667,34.35355555555555,0.0
31,1750.0,41.20666666666666,0.0
32,1231.8666666666666,47.99755555555556,0.0
33,1849.3333333333333,38.745333333333335,0.0
34,1304.1000000000001,38.80755555555555,0.0
35,667.8666666666667,38.01533333333334,0.0
36,1765.1333333333332,67.20488888888889,0.0
37,976.9,53.71066666666667,0.0
38,1436.0,70.16044444444444,0.0
39,1598.1333333333332,75.5971111111111,0.0
40,1401.8333333333333,98.42022222222222,0.0
41,2592.6666666666665,110.38977777777778,0.0
42,1740.9666666666665,148.78955555555555,0.0
43,1026.1666666666667,95.36888888888888,0.0
44,1926.6666666666667,128.18355555555556,0.0
