generation,best_fitness,mean_fitness,min_fitness
88,3608.6666666666665,944.2308888888889,0.0
89,3956.6666666666665,1161.6066666666666,0.0
90,4650.666666666667,1253.618888888889,0.0
91,4653.333333333333,1202.9813333333334,0.0
92,4590.666666666667,1203.1575555555553,0.0
93,5364.666666666667,1441.5511111111111,0.0
94,4220.0,1448.4597777777778,0.0
95,4733.333333333333,1313.5131111111111,0.0
96,4830.0,1489.6033333333332,0.0
97,5181.333333333333,1559.000888888889,0.0
98,4252.0,1462.0584444444444,0.0
99,5046.0,1481.2142222222221,0.0
100,4553.333333333333,1525.6206666666665,0.0
101,4211.333333333333,1394.189111111111,0.0
102,4720.0,1581.1471111111111,0.0
103,4422.666666666667,1577.4597777777776,0.0
104,4794.666666666667,1698.9957777777777,0.0
105,5499.333333333333,2040.468444444445,0.0
106,4814.666666666667,1729.358888888889,0.0
107,4802.666666666667,1851.3555555555558,0.0
108,4761.333333333333,1651.1771111111111,0.0
109,5484.0,2059.633333333333,0.0
110,5497.333333333333,1745.3253333333334,0.0
111,5013.333333333333,1811.892888888889,0.0
112,6138.0,1958.120222222222,0.0
113,5155.333333333333,1825.43,0.0
114,5672.666666666667,1507.8093333333331,0.0
115,5085.333333333333,1830.3786666666663,0.0
116,5425.333333333333,1827.9264444444445,0.0
117,4810.0,1931.9426666666668,0.0
118,4598.666666666667,1968.9733333333334,0.0
119,5340.0,2047.5864444444444,0.0
120,5321.333333333333,1869.5622222222225,0.0
121,5392.0,2032.7482222222222,0.0
122,4581.333333333333,2067.582,0.0
123,5639.333333333333,2020.2202222222222,0.0
124,4771.333333333333,2111.1993333333335,0.0
125,5187.333333333333,2049.510222222222,0.0
126,5204.0,2227.8377777777773,0.0
127,4523.333333333333,2079.087111111111,0.0
128,5310.0,2084.964,0.0
129,5246.666666666667,2158.328444444445,0.0
130,5515.333333333333,2015.2273333333333,0.0
131,5849.333333333333,2250.8224444444445,0.0
132,5335.333333333333,2345.389111111111,0.0
133,5375.333333333333,2299.251555555556,0.0
134,5380.666666666667,2119.267333333333,0.0
135,5365.333333333333,2185.2142222222224,0.0
136,6102.666666666667,2060.8462222222224,0.0
137,5866.0,2356.5935555555557,0.0
138,4888.666666666667,2208.641777777778,0.0
139,5442.666666666667,2533.861555555556,0.0
140,5190.666666666667,2372.7313333333336,0.0
141,6092.666666666667,2460.2995555555563,0.0
142,6660.0,2478.579111111111,0.0
143,6203.333333333333,2734.8477777777775,0.0
144,5709.333333333333,2754.3495555555555,0.0
145,5171.333333333333,2691.0944444444444,0.0
146,6117.333333333333,2972.989555555556,0.0
147,5562.0,3024.7057777777777,0.0
148,5608.666666666667,2699.063111111111,0.0
149,5657.333333333333,2836.678,0.0
150,5494.0,2887.794,0.0
151,6814.666666666667,2630.344888888889,0.0
152,5592.666666666667,2961.766888888889,0.0
153,6029.333333333333,2623.6886666666664,0.0
154,5351.333333333333,2931.7211111111114,0.0
155,5480.666666666667,2832.5744444444445,0.0
156,5774.0,2867.656888888889,0.0
157,7017.333333333333,3075.328666666667,0.0
158,5758.0,2853.645555555556,36.86666666666667
159,5583.333333333333,2808.3522222222223,0.0
160,5772.0,2857.916222222222,36.800000000000004
161,5623.333333333333,2956.905777777778,0.0
162,5853.333333333333,2599.3668888888888,0.0
163,5928.666666666667,2734.995111111111,0.0
164,6697.333333333333,2947.412222222222,0.0
165,5985.333333333333,2774.671333333333,0.0
166,6114.0,2952.1788888888887,0.0
167,5497.333333333333,2917.2146666666663,37.199999999999996
168,5614.0,2959.122,0.0
169,6364.666666666667,2877.3635555555556,0.0
170,5994.0,2975.276888888889,37.1
171,5714.666666666667,3039.646,0.0
172,6109.333333333333,3135.692666666667,0.0
173,5518.666666666667,3028.7253333333333,33.86666666666667
174,5824.0,2941.7726666666663,0.0
175,6999.333333333333,2938.8235555555557,0.0
176,6878.0,2884.688222222222,0.0
177,6672.666666666667,3184.7775555555554,0.0
178,5788.666666666667,2943.2124444444444,0.0
179,5525.333333333333,3081.1300000000006,0.0
180,5888.0,3277.858222222222,0.0
181,5849.333333333333,3187.8593333333333,0.0
182,5822.0,2983.4408888888893,0.0
183,7330.0,3092.822666666667,0.0
184,5784.0,2978.675555555556,0.0
185,6494.666666666667,3068.298888888889,36.733333333333334
186,6481.333333333333,3174.762888888889,0.0
187,6304.666666666667,3108.7575555555554,73.53333333333335
188,6678.0,3226.212666666667,0.0
189,7288.0,3007.2455555555553,0.0
190,6400.666666666667,3144.336222222222,0.0
191,5861.333333333333,3230.3979999999997,70.3
192,6371.333333333333,3404.037111111111,36.699999999999996
193,6110.666666666667,3148.6415555555554,0.0
194,6136.0,3335.8397777777777,0.0
195,6575.333333333333,3120.508888888889,0.0
196,6114.666666666667,3273.144222222222,37.1
197,6873.333333333333,3405.349777777778,34.06666666666667
198,6555.333333333333,3324.1064444444446,37.199999999999996
199,6292.0,3411.052888888889,137.83333333333334
200,6041.333333333333,3336.8555555555554,0.0
201,7476.666666666667,3651.747333333334,0.0
202,6314.666666666667,3233.016,0.0
203,6450.0,3315.4146666666666,36.96666666666667
204,6030.666666666667,3247.6368888888887,0.0
205,6683.333333333333,3315.7908888888887,0.0
206,6202.0,3573.7191111111115,0.0
207,6414.666666666667,3173.984222222222,0.0
208,6283.333333333333,3405.3564444444446,0.0
209,6146.0,3481.4026666666673,107.60000000000001
