generation,best_fitness,mean_fitness,min_fitness
0,239.33333333333334,3.9722222222222223,0.0
1,256.6666666666667,5.734444444444444,0.0
2,252.33333333333334,5.553333333333334,0.0
3,193.0,5.397777777777777,0.0
4,257.3333333333333,7.015555555555556,0.0
5,233.5,6.863333333333333,0.0
6,387.8333333333333,10.0,0.0
7,1554.6666666666667,19.754444444444445,0.0
8,385.8333333333333,13.08888888888889,0.0
9,276.6666666666667,13.68777777777778,0.0
10,668.0,19.483333333333334,0.0
11,694.3333333333334,15.07,0.0
12,314.3333333333333,14.038888888888886,0.0
13,248.5,10.492222222222221,0.0
14,350.8333333333333,16.994444444444444,0.0
15,212.0,11.22,0.0
16,311.0,18.357777777777777,0.0
17,555.0,14.47222222222222,0.0
18,791.1666666666666,18.99,0.0
19,1736.8333333333333,26.45,0.0
20,1292.8333333333333,23.153333333333332,0.0
21,1090.6666666666667,24.717777777777773,0.0
22,1027.8333333333333,29.445555555555554,0.0
23,1872.6666666666667,28.916666666666668,0.0
24,1026.0,23.184444444444445,0.0
25,1802.1666666666667,25.596666666666664,0.0
26,1713.5,25.93777777777778,0.0
27,1767.0,25.53111111111111,0.0
28,1311.6666666666667,24.784444444444446,0.0
29,1615.5,23.59555555555555,0.0
30,1704.8333333333333,24.116666666666667,0.0
31,1581.3333333333333,32.1,0.0
32,1940.0,30.983333333333334,0.0
33,2168.6666666666665,41.51444444444444,0.0
34,1888.1666666666667,42.24,0.0
35,1850.1666666666667,52.912222222222226,0.0
36,1836.0,41.53666666666666,0.0
37,1368.0,31.067777777777774,0.0
38,1988.6666666666667,49.22222222222222,0.0
39,1503.3333333333333,44.42,0.0
40,1288.3333333333333,39.55888888888889,0.0
41,770.0,32.83111111111111,0.0
42,1291.0,33.843333333333334,0.0
43,1826.6666666666667,65.5488888888889,0.0
44,1792.6666666666667,48.638888888888886,0.0
45,1892.0,53.29666666666667,0.0
46,1790.6666666666667,84.9488888888889,0.0
47,1604.3333333333333,50.72666666666666,0.0
48,2538.6666666666665,67.80333333333333,0.0
49,1289.1666666666667,50.25000000000001,0.0
50,1770.6666666666667,75.35222222222221,0.0
51,2152.6666666666665,103.08333333333333,0.0
52,2777.8333333333335,85.4811111111111,0.0
53,2740.5,146.44222222222223,0.0
54,1956.3333333333333,99.27666666666667,0.0
55,1203.3333333333333,114.32444444444445,0.0
56,2130.5,114.08666666666667,0.0
57,3696.3333333333335,150.0211111111111,0.0
58,4338.666666666667,143.91111111111113,0.0
59,2163.5,173.28777777777776,0.0
60,3600.0,182.9,0.0
61,3236.0,245.2077777777778,0.0
62,3533.5,227.01555555555552,0.0
63,2984.6666666666665,220.37777777777782,0.0
64,3366.0,268.7844444444444,0.0
65,2487.3333333333335,216.60777777777778,0.0
66,2567.3333333333335,245.6788888888889,0.0
67,4920.666666666667,321.5522222222222,0.0
68,4084.0,375.57222222222225,0.0
69,4250.666666666667,362.76444444444445,0.0
70,5380.0,312.61111111111114,0.0
71,3432.6666666666665,326.2722222222222,0.0
72,3459.3333333333335,330.46666666666664,0.0
73,3850.6666666666665,319.8222222222222,0.0
74,3994.6666666666665,357.6377777777778,0.0
75,5389.333333333333,405.6611111111111,0.0
76,3338.0,367.6411111111111,0.0
77,2480.6666666666665,351.4311111111111,0.0
78,4018.0,401.7222222222222,0.0
79,4923.333333333333,318.9,0.0
80,3899.8333333333335,320.76,0.0
81,2583.3333333333335,263.90888888888884,0.0
82,2270.0,344.00444444444446,0.0
83,3374.0,368.7322222222222,0.0
84,3671.3333333333335,406.0833333333333,0.0
85,2336.6666666666665,348.52777777777777,0.0
86,2247.0,309.7266666666667,0.0
87,2893.1666666666665,408.7577777777778,0.0
88,3015.3333333333335,490.0,0.0
89,2342.6666666666665,471.9544444444444,0.0
90,3739.6666666666665,452.56,0.0
91,3235.3333333333335,525.2344444444444,0.0
92,4740.166666666667,522.9788888888888,0.0
93,3418.0,536.7488888888889,0.0
94,3382.0,497.3477777777777,0.0
95,2596.0,534.1022222222223,0.0
96,4192.666666666667,662.451111111111,0.0
97,3631.1666666666665,564.61,0.0
98,2769.6666666666665,476.04333333333335,0.0
99,3450.5,629.4166666666666,0.0
100,3309.1666666666665,608.5066666666667,0.0
101,4929.833333333333,642.5477777777777,0.0
102,4539.166666666667,688.2466666666667,0.0
103,3410.0,736.9933333333333,0.0
104,3512.0,697.6188888888889,0.0
105,3914.0,654.6555555555556,0.0
106,3469.0,622.561111111111,0.0
107,6156.0,740.6577777777777,0.0
108,4755.333333333333,625.3166666666667,0.0
109,4485.333333333333,671.8355555555555,0.0
110,3821.0,661.0444444444445,0.0
111,4116.666666666667,777.3855555555556,0.0
112,3375.3333333333335,640.8022222222221,0.0
113,3956.3333333333335,745.5666666666667,0.0
114,4884.666666666667,886.3966666666666,0.0
