generation,best_fitness,mean_fitness,min_fitness
0,36.733333333333334,0.7342222222222222,0.0
1,36.733333333333334,0.7342222222222222,0.0
2,69.36666666666666,2.380888888888889,0.0
3,102.06666666666666,3.154888888888889,0.0
4,66.86666666666666,3.3857777777777778,0.0
5,73.93333333333334,2.402,0.0
6,168.9,5.51,0.0
7,201.79999999999998,9.138888888888888,0.0
8,273.2,10.32488888888889,0.0
9,640.8000000000001,20.93733333333333,0.0
10,173.70000000000002,9.820666666666668,0.0
11,205.4333333333333,9.370444444444443,0.0
12,202.56666666666663,13.538222222222222,0.0
13,274.1333333333334,13.226444444444443,0.0
14,865.1666666666666,20.192666666666668,0.0
15,345.76666666666665,14.625555555555557,0.0
16,675.0666666666666,13.444666666666665,0.0
17,484.40000000000003,17.806,0.0
18,274.8333333333333,12.359999999999998,0.0
19,1005.8333333333334,15.273777777777777,0.0
20,303.3666666666666,15.852222222222224,0.0
21,846.6666666666666,29.86555555555556,0.0
22,303.96666666666664,14.427777777777779,0.0
23,1989.4666666666665,34.05844444444444,0.0
24,405.1000000000001,14.794444444444444,0.0
25,570.6666666666666,21.366222222222223,0.0
26,305.43333333333334,18.46,0.0
27,398.90000000000003,18.653555555555556,0.0
28,270.3,10.793777777777777,0.0
29,339.5,13.323555555555556,0.0
30,519.9333333333333,16.42222222222222,0.0
31,337.0333333333333,18.35711111111111,0.0
32,663.5666666666667,21.098,0.0
33,676.6,25.932444444444446,0.0
34,627.8666666666667,25.72111111111111,0.0
35,371.90000000000003,20.516444444444446,0.0
36,743.2333333333335,20.06711111111111,0.0
37,604.1,32.483555555555554,0.0
38,547.4666666666667,29.29555555555556,0.0
39,525.3333333333334,26.90688888888889,0.0
40,339.96666666666664,26.46111111111111,0.0
41,337.43333333333334,24.946666666666665,0.0
42,2159.0,57.50711111111111,0.0
43,1222.3,41.8,0.0
44,1793.6666666666667,39.51555555555556,0.0
45,784.0333333333333,44.48977777777778,0.0
46,658.2,42.46133333333333,0.0
47,747.3333333333334,40.014,0.0
48,1099.9333333333334,59.47533333333333,0.0
49,1723.8,56.48533333333333,0.0
50,2421.3333333333335,72.24244444444444,0.0
51,1182.4666666666667,70.88133333333334,0.0
52,1029.0333333333335,89.82977777777778,0.0
53,1273.9666666666667,93.94066666666666,0.0
54,1403.0666666666666,105.63088888888889,0.0
55,2150.0,106.10244444444444,0.0
56,2338.0,99.66755555555557,0.0
57,2959.933333333333,131.492,0.0
58,946.6666666666666,125.58288888888889,0.0
59,1996.1000000000001,149.09266666666667,0.0
60,929.1333333333332,131.30955555555556,0.0
61,1304.4666666666667,178.2877777777778,0.0
62,1305.7333333333333,200.22244444444445,0.0
63,2447.3333333333335,229.68266666666668,0.0
64,2050.133333333333,208.574,0.0
65,5953.333333333333,259.004,0.0
66,5763.333333333333,303.83911111111115,0.0
67,4122.666666666667,227.66066666666666,0.0
68,5878.666666666667,321.6995555555555,0.0
69,6248.0,357.3753333333333,0.0
70,6294.666666666667,291.9597777777778,0.0
71,5754.0,367.5448888888889,0.0
72,3942.0,280.4122222222222,0.0
73,4404.433333333333,340.3673333333333,0.0
74,6930.666666666667,410.3931111111111,0.0
75,5591.333333333333,346.448,0.0
76,5906.0,372.55022222222226,0.0
77,6062.666666666667,431.06244444444445,0.0
78,4942.0,388.43666666666667,0.0
79,2188.8333333333335,381.60599999999994,0.0
80,6426.0,454.11755555555555,0.0
81,7066.0,475.5728888888889,0.0
82,6585.333333333333,418.02400000000006,0.0
83,5296.0,514.014,0.0
84,4685.066666666667,535.6246666666666,0.0
85,5596.666666666667,550.516,0.0
86,5268.0,584.6557777777778,0.0
87,5104.666666666667,648.6137777777778,0.0
88,4271.333333333333,640.9459999999999,0.0
89,4477.333333333333,779.4811111111111,0.0
90,6298.0,836.3019999999999,0.0
91,5495.333333333333,856.2280000000001,0.0
92,6148.666666666667,864.1155555555554,0.0
93,5675.333333333333,870.0104444444445,0.0
94,8898.0,916.0899999999998,0.0
95,7133.333333333333,1076.6682222222223,0.0
96,7970.0,1031.358888888889,0.0
97,6874.666666666667,945.52,0.0
98,8672.0,1086.9562222222219,0.0
99,7395.333333333333,1305.7566666666667,0.0
100,8039.333333333333,1248.622222222222,0.0
101,8183.333333333333,1516.707777777778,0.0
102,9051.333333333334,1546.6491111111109,0.0
103,10825.333333333334,1627.083111111111,0.0
104,11081.333333333334,1806.0117777777782,0.0
105,10946.0,1901.5344444444443,0.0
106,11594.666666666666,1830.0224444444445,0.0
107,10037.333333333334,2080.020222222222,0.0
108,13212.0,1874.6508888888886,0.0
109,11210.0,2210.788666666667,0.0
110,14094.666666666666,2384.4266666666667,0.0
111,12901.333333333334,2331.594,0.0
112,11845.333333333334,2560.2786666666666,0.0
113,17828.666666666668,2355.0126666666665,0.0
114,12275.333333333334,2651.4844444444443,0.0
115,15706.0,2910.9413333333337,0.0
116,11994.666666666666,2935.5066666666667,0.0
117,13216.666666666666,3521.380888888889,0.0
118,13948.666666666666,3149.2193333333335,0.0
119,15214.0,3118.14,0.0
120,10764.666666666666,3155.7817777777773,0.0
121,13673.333333333334,2932.2235555555553,0.0
122,13020.0,3012.9733333333334,0.0
123,12628.0,3105.566888888889,0.0
124,13686.666666666666,3620.916222222222,0.0
125,12329.333333333334,3807.1944444444443,0.0
126,14748.0,3133.2239999999997,0.0
127,12138.666666666666,3479.5691111111114,0.0
128,15937.333333333334,3246.617333333333,0.0
129,14140.0,3248.8708888888887,0.0
130,10914.0,2933.1795555555555,0.0
131,14257.333333333334,3171.9862222222223,0.0
132,14208.666666666666,3538.178888888888,0.0
133,14518.0,3946.9462222222223,0.0
134,12565.333333333334,3573.698222222222,0.0
135,13278.666666666666,3606.814444444445,0.0
136,16459.333333333332,3556.102444444444,0.0
137,14449.333333333334,3877.1053333333334,0.0
138,14769.333333333334,4296.262444444445,0.0
139,13907.333333333334,4173.822444444445,0.0
140,15028.0,4154.534444444445,0.0
141,12792.0,3965.2406666666666,0.0
142,13894.666666666666,4117.5888888888885,0.0
143,15232.666666666666,3736.4535555555553,0.0
144,14023.333333333334,3711.581555555555,0.0
145,14572.0,3808.0064444444447,0.0
146,14736.0,3941.3048888888893,0.0
147,14190.0,4085.5504444444446,0.0
148,13428.0,4257.428,0.0
149,14997.333333333334,4485.7877777777785,0.0
150,17212.0,3972.4020000000005,0.0
151,15752.0,4900.301333333333,0.0
152,15594.0,4765.228444444444,0.0
153,14977.333333333334,4324.212444444444,0.0
154,15272.0,3824.960222222222,0.0
155,15333.333333333334,4637.971333333334,0.0
156,16314.0,4438.473555555555,0.0
157,15270.666666666666,4315.753111111111,0.0
158,14410.666666666666,5038.1504444444445,0.0
159,15608.666666666666,4683.215777777778,0.0
160,17250.0,4511.417333333333,0.0
161,17803.333333333332,4639.753777777778,0.0
162,16844.666666666668,5122.011333333333,0.0
163,14594.666666666666,4744.9111111111115,0.0
164,15510.0,5235.125555555555,0.0
165,16107.333333333334,5168.241333333333,0.0
166,15136.666666666666,4843.534888888889,0.0
167,15338.666666666666,4948.146444444445,0.0
168,16733.333333333332,4809.844222222222,0.0
